target
3.419576760241157558e+02
3.419576760241157558e+02
3.419576760241157558e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.802662169186418737e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.889653695388984147e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.693404895244868840e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.933730242243609041e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.519042496403442897e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
3.082202080473467163e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.241250124925907699e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.515597124767127184e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.596617576595895116e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
4.798382041516720165e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.378874194848737034e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
5.584782290131485070e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
6.119746348901777537e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
7.007328042983726846e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
5.735054321160063182e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
6.099805616146545617e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.027068017593696823e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
7.701486735540993323e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.282887778686324509e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
8.869485931675484380e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.301609245067641041e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.692577539379072959e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
9.944110046336575124e+02
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
1.031292390141479927e+03
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
8.634525849684730474e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
7.899164064084078518e+02
